date|user_name|city|country|star|review
2020|Alice Castiglione|London|UK|3|not my stylebut nice if you look for casual dress
2020|M|London|UK|3|plain clothes and always busy. hard to find staff
2019|Andy Fanthome|London|UK|3|bad service but got a nice shirt so can't fault it
2022|Richard T Brown|London|UK|3|better than next and river island
2016|Yaaseen Sheikh|London|UK|3|an alright h&m store. staff ok, store bit smaller than other branches.
2022|Radiya's Tiny Family|London|UK|3|good
2022|Nishinta Mitra|London|UK|3|ok ok collection was there
2019|Akila Sakthi|London|UK|3|quality for what you paid. bur less size available
2022|Owlie Wise|London|UK|3|useful for recycling
2022|Ann Tayler|London|UK|3|not much for older ladies
2022|Lamiska1985|London|UK|3|not a huge selection for tweens
2022|maria martins|London|UK|3|not the right shop for me
2019|Susan Nixon|London|UK|3|not enough staff and not very helpful.
2019|Olubukola Olose|London|UK|3|did not find good deals for the children.
2022|ThisIsIndoLife|London|UK|3|usual hnm
2019|Roseline Alexander|London|UK|3|alway able to find something i like.
2019|Mohammed Hassanali|London|UK|3|just another clothing outfit. nothing special.
2022|Milene Bernardino|London|UK|3|not anything in special on collections
2019|Muhammad F Karim|London|UK|3|need to be organised and more assistant
2019|CHRISTIAN CHUKWUEKE|London|UK|3|not very familiar with the shop
2019|Nicole Falleur|London|UK|3|average in amongst chain stores
2021|Fazil Yilmaz|London|UK|3|nice one
2022|florett brown1963|London|UK|3|looks confused..
2019|Ross Brereton|London|UK|3|too busy
2020|mirko sangrigoli|London|UK|3|not great not bad
2019|Vinod Singh Bist|London|UK|3|not much
2022|SIAKAMS|London|UK|3|normal
2019|Peace and Serenity|London|UK|3|good choice of clothing
2019|Vanessa M|London|UK|3|good.
2019|Martin Cuffy|London|UK|3|small menswear section
2022|Andrew Mardjuki|London|UK|3|usual
2019|Michelle Johnson|London|UK|3|value for money
2019|Muhammad Naseer|London|UK|3|nothing much available
2017|Dharshan Baskar|London|UK|3|quite slow on the queue
2021|Michelle Johnson|London|UK|3|good
2018|DC Reviews|London|UK|3|decent collection
2019|Thila|London|UK|3|not what i was looking for
2020|Stephen Dodd|London|UK|3|its h&m
2019|Sabina Du|London|UK|3|just okay.
2022|Lena Vieru|London|UK|3|the prices are very high for the quality of the clothes.
2019|Mar Ramos|London|UK|3|hay mucha mercancia pero por el hecho de no haber sido tratada correctamente por un empleado, tuve que irme con las manos vacias. there is a lot of merchandise but due to the fact that i was not treated correctly by an employee, i had to leave empty handed.
2022|Zdenka Herić|London|UK|3|high prices, the selection of goods and sizes is not adjusted
2019|David Hrisca-Popoviciu|London|UK|3|mehhh
2020|soraya 974|London|UK|3|fair
2020|yash beeharee|London|UK|3|god shopping
2019|Toktopuss|London|UK|3|hm
2020|Rasheed Haroon|London|UK|3|
2020|Chayy|London|UK|3|
2020|Alev Ozturk|London|UK|3|
2020|sindhu pyneedi|London|UK|3|
2020|Amit Dimri|London|UK|3|
2020|Deea D|London|UK|3|
2021|Martin Restelica|London|UK|3|
2020|Neculai Ardeleanu|London|UK|3|
2020|Krzysztof Szejduka|London|UK|3|
2020|javid akbar|London|UK|3|
2020|N Islam|London|UK|3|
2019|The SILEM|London|UK|3|
2019|Randy Ashie|London|UK|3|
2019|Helio Nascimento|London|UK|3|
2019|Kathy Kithikii|London|UK|3|
2022|Veronica Wells|London|UK|3|
2020|Sharmarke0 Ahmed|London|UK|3|
2023|Savio Mathews|London|UK|3|
2022|Marian Boboescu|London|UK|3|
2019|Alessandro Bentivoglio Uva|London|UK|3|
2022|Alessandro T|London|UK|3|
2022|Derick Otoo|London|UK|3|
2022|Jacob Morse|London|UK|3|
2023|BIJU C|London|UK|3|
2022|Zubi Zafar|London|UK|3|
2020|Ilie Tipa|London|UK|3|
2020|GamesAndPlays|London|UK|3|
2020|Jacob Coton|London|UK|3|
2019|Gilda Gastaldello|London|UK|3|
2019|Mark John|London|UK|3|
2022|Fang H M|London|UK|3|
2021|Елена Попова|London|UK|3|
2019|Oliver smith|London|UK|3|
2022|Sue Marsh|London|UK|3|
2022|Angela Mcleod|London|UK|3|
2019|Ryan Abram|London|UK|3|
2021|Tunde Ogunsanya|London|UK|3|
2020|Denis Vasilica (ItsFearless)|London|UK|3|
2022|Ginna Muniz|London|UK|3|
2019|Agate Eglite|London|UK|3|
2021|Gurvinder Kaur|London|UK|3|
2020|Tiky Tiky Florian|London|UK|3|
2021|Reena sajjad|London|UK|3|
2022|Ahmed Jafar|London|UK|3|
2019|Neha A|London|UK|3|
2021|Olga|London|UK|3|
2022|Hamzah Islam|London|UK|3|
2022|Виктория Федорович|London|UK|3|
2020|Kumi Akinloye|London|UK|3|
2022|Sanom Sema|London|UK|3|
2021|Almaz Abebe|London|UK|3|
2020|Mike Mann|London|UK|3|
2019|Sound of Study|London|UK|3|
2022|Elena Mahmud|London|UK|3|
2020|Jil ind|London|UK|3|
2022|Sharon Jolliffe|London|UK|3|
2023|shanker saxena|London|UK|3|
2022|nathaniel Johnson|London|UK|3|
2019|MARCUS90|London|UK|3|
2022|Yiu-Fung Kwok|London|UK|3|
2022|Courtny-Marie “Spring Bean”|London|UK|3|
2019|Mia Bravo|London|UK|3|
2019|Marius Lupu|London|UK|3|
2020|Raquel Moura|London|UK|3|
2019|Jimi Das|London|UK|3|
2022|Captain Hamada|London|UK|3|
2020|vivian Teh|London|UK|3|
2022|Alessia Ramella|London|UK|3|
2022|Cecilia Licata|London|UK|3|
2019|Nadia|London|UK|3|
2022|Adesoga Abudu|London|UK|3|
2022|Robin Turner|London|UK|3|
2019|Jon Willis|London|UK|3|
2019|Silviu Alexandru|London|UK|3|
2023|Noor Ahmed|London|UK|3|
2019|Chris Moore|London|UK|3|
2019|Daniela Ivanova|London|UK|3|
2019|Wahhab Wahid|London|UK|3|
2021|big mundo|London|UK|3|
2020|Nazmin Alam|London|UK|3|
2022|Louise Hull|London|UK|3|
2019|Tomas Canecky|London|UK|3|
2022|Polina D|London|UK|3|
2020|Khaled|London|UK|3|
2019|Стефани Герасимова|London|UK|3|
2019|Steve Smith|London|UK|3|
2022|Sumi Rejoice|London|UK|3|
2021|Laura Clinch|London|UK|3|
2019|Michelle Shanks|London|UK|3|
2020|Najeeb Kechery|London|UK|3|
2021|Michael Abiona|London|UK|3|
2022|Robyn Cheeseman|London|UK|3|
2019|Konrad Strachan|London|UK|3|
2022|SANJU VARMA|London|UK|3|
2019|Saadia H|London|UK|3|
2019|Tadej Magajna|London|UK|3|
2019|Silvio Sardella|London|UK|3|
2022|Konok Munshi|London|UK|3|
2022|van jean|London|UK|3|
2019|mitra ranjan|London|UK|3|
2020|Satchmo Richards|London|UK|3|
2021|Sanhita Dighule|London|UK|3|
2020|Jason Gallimore|London|UK|3|
2019|Shahjahon Saidmurodov|London|UK|3|
2022|David Olutunde|London|UK|3|
2022|Nur Ali|London|UK|3|
2023|Andy Mina|London|UK|3|
2019|Gina|London|UK|3|
2019|T C|London|UK|3|
2022|Allana Dillon|London|UK|3|
|Rubina A|London|UK|3|
2020|Tanisha Lewis|London|UK|3|
2022|Kristina Zagorova|London|UK|3|
2019|Andwhat13m3|London|UK|3|
2022|hi guys|London|UK|3|
2022|Mohammad Helmi|London|UK|3|
2020|Kahina Lounas|London|UK|3|
2022|Prithish sen|London|UK|3|
2019|Robin Caboni|London|UK|3|
2022|nina mundy|London|UK|3|
2022|Richard F|London|UK|3|
2019|Katia 666|London|UK|3|
2022|Dress Too Impress Empy Galeano|London|UK|3|
2019|Mahir Faisal|London|UK|3|
2022|Sandra Kert|London|UK|3|
